Trace1,,
Freq,,Amp
917999882,Hz,-65.36
918333215,Hz,-65.08
918666548,Hz,-63.95
918999881,Hz,-65.55
919333214,Hz,-65.42
919666547,Hz,-61.74
919999880,Hz,-58.22
920333213,Hz,-58.6
920666546,Hz,-58.47
920999879,Hz,-60.75
921333212,Hz,-65.68
921666545,Hz,-65.48
921999878,Hz,-65.03
922333211,Hz,-66.4
922666544,Hz,-65.19
922999877,Hz,-65.28
923333210,Hz,-65.04
923666543,Hz,-65.24
923999876,Hz,-65.84
924333209,Hz,-62.56
924666542,Hz,-58.74
924999875,Hz,-56.03
925333208,Hz,-55.67
925666541,Hz,-55.97
925999874,Hz,-59.07
926333207,Hz,-65.7
926666540,Hz,-64.79
926999873,Hz,-65.44
927333206,Hz,-64.8
927666539,Hz,-64.37
927999872,Hz,-65.56
928333205,Hz,-66.17
928666538,Hz,-64.8
928999871,Hz,-65.22
929333204,Hz,-61.64
929666537,Hz,-56.74
929999870,Hz,-52.51
930333203,Hz,-52.81
930666536,Hz,-53.39
930999869,Hz,-56.31
931333202,Hz,-64.07
931666535,Hz,-65.28
931999868,Hz,-64.77
932333201,Hz,-65.9
932666534,Hz,-64.58
932999867,Hz,-66.22
933333200,Hz,-65.65
933666533,Hz,-65.52
933999866,Hz,-64.51
934333199,Hz,-60.48
934666532,Hz,-53.99
934999865,Hz,-51.38
935333198,Hz,-51.09
935666531,Hz,-51.31
935999864,Hz,-54.28
936333197,Hz,-61.41
936666530,Hz,-65.4
936999863,Hz,-65.87
937333196,Hz,-66.54
937666529,Hz,-65.58
937999862,Hz,-63.87
938333195,Hz,-65.01
938666528,Hz,-65.53
938999861,Hz,-64.25
939333194,Hz,-58.92
939666527,Hz,-52.7
939999860,Hz,-49.25
940333193,Hz,-48.57
940666526,Hz,-49.17
940999859,Hz,-51.56
941333192,Hz,-59.87
941666525,Hz,-65.38
941999858,Hz,-65.36
942333191,Hz,-65.22
942666524,Hz,-65.54
942999857,Hz,-65.71
943333190,Hz,-64.57
943666523,Hz,-65.93
943999856,Hz,-65.78
944333189,Hz,-56.93
944666522,Hz,-49.55
944999855,Hz,-46.19
945333188,Hz,-45.82
945666521,Hz,-46.43
945999854,Hz,-49.19
946333187,Hz,-58.6
946666520,Hz,-64.82
946999853,Hz,-65.33
947333186,Hz,-65.8
947666519,Hz,-66.07
947999852,Hz,-65.19
948333185,Hz,-65.35
948666518,Hz,-64.78
948999851,Hz,-63.82
949333184,Hz,-56.72
949666517,Hz,-49.02
949999850,Hz,-45.39
950333183,Hz,-45.43
950666516,Hz,-45.53
950999849,Hz,-48.47
951333182,Hz,-57.7
951666515,Hz,-65.35
951999848,Hz,-65.33
952333181,Hz,-64.79
952666514,Hz,-65.19
952999847,Hz,-64.86
953333180,Hz,-64.87
953666513,Hz,-65.3
953999846,Hz,-65.31
954333179,Hz,-55.06
954666512,Hz,-48.92
954999845,Hz,-45.63
955333178,Hz,-45.23
955666511,Hz,-45.89
955999844,Hz,-48.36
956333177,Hz,-58.17
956666510,Hz,-65.64
956999843,Hz,-65.2
957333176,Hz,-65.06
957666509,Hz,-65.21
957999842,Hz,-66.21
958333175,Hz,-65.65
958666508,Hz,-65.46
958999841,Hz,-64.66
959333174,Hz,-57.5
959666507,Hz,-50.18
959999840,Hz,-46.59
960333173,Hz,-46.2
960666506,Hz,-46.43
960999839,Hz,-49.37
961333172,Hz,-58.66
961666505,Hz,-65.3
961999838,Hz,-63.63
962333171,Hz,-65.06
962666504,Hz,-65.96
962999837,Hz,-65.84
963333170,Hz,-65.29
963666503,Hz,-65.72
963999836,Hz,-65.76
964333169,Hz,-58.47
964666502,Hz,-51.5
964999835,Hz,-47.88
965333168,Hz,-47.61
965666501,Hz,-47.83
965999834,Hz,-51.33
966333167,Hz,-60.38
966666500,Hz,-63.75
966999833,Hz,-64.89
967333166,Hz,-64.2
967666499,Hz,-65.19
967999832,Hz,-64.88
968333165,Hz,-64.98
968666498,Hz,-65.2
968999831,Hz,-65.01
969333164,Hz,-59.78
969666497,Hz,-52.43
969999830,Hz,-49.79
970333163,Hz,-49.68
970666496,Hz,-49.99
970999829,Hz,-52.36
971333162,Hz,-61.08
971666495,Hz,-65.19
971999828,Hz,-65.8
972333161,Hz,-64.82
972666494,Hz,-64.76
972999827,Hz,-65.44
973333160,Hz,-65.18
973666493,Hz,-65.25
973999826,Hz,-64.65
974333159,Hz,-61.59
974666492,Hz,-54.97
974999825,Hz,-51.38
975333158,Hz,-51.14
975666491,Hz,-52.28
975999824,Hz,-53.96
976333157,Hz,-63.07
976666490,Hz,-65.13
976999823,Hz,-65.71
977333156,Hz,-64.39
977666489,Hz,-65.37
977999822,Hz,-65.46
978333155,Hz,-65.52
978666488,Hz,-63.93
978999821,Hz,-64.89
979333154,Hz,-64.09
979666487,Hz,-56.97
979999820,Hz,-53.75
980333153,Hz,-53.61
980666486,Hz,-53.98
980999819,Hz,-56.29
981333152,Hz,-62.99
981666485,Hz,-65.04
981999818,Hz,-65.33
982333151,Hz,-65.29
982666484,Hz,-65.52
982999817,Hz,-65.64
983333150,Hz,-65.19
983666483,Hz,-64.81
983999816,Hz,-65.63
984333149,Hz,-62.53
984666482,Hz,-58.38
984999815,Hz,-55.33
985333148,Hz,-54.29
985666481,Hz,-55.84
985999814,Hz,-58.55
986333147,Hz,-64.65
986666480,Hz,-64.34
986999813,Hz,-65.43
987333146,Hz,-64.39
987666479,Hz,-65.54
987999812,Hz,-65.15
988333145,Hz,-64.42
988666478,Hz,-65.59
988999811,Hz,-65.15
989333144,Hz,-64.71
989666477,Hz,-57.86
989999810,Hz,-55.55
990333143,Hz,-55.14
990666476,Hz,-55.52
990999809,Hz,-57.5
991333142,Hz,-63.29
991666475,Hz,-65.09
991999808,Hz,-65.01
992333141,Hz,-65.65
992666474,Hz,-64.68
992999807,Hz,-65.14
993333140,Hz,-65.32
993666473,Hz,-65.19
993999806,Hz,-64.92
994333139,Hz,-62.39
994666472,Hz,-57.18
994999805,Hz,-54.48
995333138,Hz,-54.82
995666471,Hz,-54.94
995999804,Hz,-57.56
996333137,Hz,-63.77
996666470,Hz,-65.46
996999803,Hz,-64.6
997333136,Hz,-64.69
997666469,Hz,-65.4
997999802,Hz,-65.8
998333135,Hz,-65.23
998666468,Hz,-63.31
998999801,Hz,-65.22
999333134,Hz,-63.61
999666467,Hz,-56.07
999999800,Hz,-52.95
